X,Y,RedChiSq,Amp1,Amp2,Amp3,Amp4,Amp5,Amp6,Amp7,Amp8,Amp9,Amp10,Wvl1,Wvl2,Wvl3,Wvl4,Wvl5,Wvl6,Wvl7,Wvl8,Wvl9,Wvl10,Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10
1, 23, 0.9333, 59.4425, 51.9983, 327.3959, 434.3947, 178.3274, 155.9949, 57.7882, 89.6043, 59.7655, 60.843,6553.4997, 6551.9695, 6568.2629, 6566.7294, 6588.9291, 6587.3907, 6722.0298, 6720.4603, 6736.4218, 6734.8489,1.2496, 1.2145, 1.2496, 1.2145, 1.2496, 1.2145, 1.2496, 1.2145, 1.2496, 1.2145
1, 24, 0.7017, 55.1905, 62.2133, 340.9477, 507.989, 165.5716, 186.6399, 49.6239, 100.6004, 45.4315, 75.5109,6553.7925, 6552.1267, 6568.5564, 6566.8869, 6589.2235, 6587.5488, 6722.3302, 6720.6216, 6736.7228, 6735.0105,1.0599, 1.1609, 1.0599, 1.1609, 1.0599, 1.1609, 1.0599, 1.1609, 1.0599, 1.1609
1, 25, 1.1649, 96.1522, 0.0, 659.2399, 99.8511, 288.4565, 0.0, 147.9398, 11.5497, 83.4566, 17.3703,6552.8295, 6551.0134, 6567.5913, 6565.7711, 6588.2554, 6586.4294, 6721.3424, 6719.4796, 6735.7329, 6733.8661,1.3537, 0.936, 1.3537, 0.936, 1.3537, 0.936, 1.3537, 0.936, 1.3537, 0.936
1, 26, 0.8325, 0.0, 100.2024, 45.9579, 725.6093, 0.0, 300.6072, 39.8462, 106.2726, 17.0235, 88.8721,6553.4021, 6552.705, 6568.1651, 6567.4665, 6588.831, 6588.1302, 6721.9297, 6721.2147, 6736.3214, 6735.6049,1.2311, 1.3804, 1.2311, 1.3804, 1.2311, 1.3804, 1.2311, 1.3804, 1.2311, 1.3804
1, 27, 0.9021, 71.7298, 35.5831, 289.2737, 532.163, 215.1893, 106.7493, 0.0, 153.0805, 0.0, 113.7358,6552.5325, 6552.8017, 6567.2936, 6567.5634, 6587.9567, 6588.2274, 6721.0378, 6721.3139, 6735.4276, 6735.7044,1.5159, 1.2878, 1.5159, 1.2878, 1.5159, 1.2878, 1.5159, 1.2878, 1.5159, 1.2878
1, 28, 0.9408, 88.1744, 23.8328, 484.4998, 424.7192, 264.5233, 71.4983, 178.411, 0.0, 70.3839, 51.7052,6552.8653, 6552.1967, 6567.6272, 6566.957, 6588.2913, 6587.6191, 6721.3791, 6720.6933, 6735.7697, 6735.0824,1.3334, 1.2622, 1.3334, 1.2622, 1.3334, 1.2622, 1.3334, 1.2622, 1.3334, 1.2622
1, 29, 0.9815, 66.1199, 52.0197, 397.6625, 520.2395, 198.3597, 156.0592, 113.9806, 43.7643, 110.6074, 0.0,6552.9784, 6552.2482, 6567.7405, 6567.0087, 6588.405, 6587.6709, 6721.4951, 6720.7462, 6735.8859, 6735.1354,1.3562, 1.1959, 1.3562, 1.1959, 1.3562, 1.1959, 1.3562, 1.1959, 1.3562, 1.1959
1, 30, 0.8921, 17.78, 100.4321, 29.6398, 868.3158, 53.34, 301.2962, 38.419, 142.8908, 13.4998, 118.7218,6554.2168, 6552.5123, 6568.9817, 6567.2733, 6589.6501, 6587.9364, 6722.7654, 6721.017, 6737.1589, 6735.4068,1.3761, 1.2967, 1.3761, 1.2967, 1.3761, 1.2967, 1.3761, 1.2967, 1.3761, 1.2967
1, 31, 0.8844, 58.2947, 57.398, 210.5026, 636.6597, 174.884, 172.1939, 91.7886, 68.7446, 56.6277, 63.9849,6553.2258, 6552.4289, 6567.9884, 6567.1898, 6588.6538, 6587.8526, 6721.7489, 6720.9315, 6736.1402, 6735.3211,1.4464, 1.2051, 1.4464, 1.2051, 1.4464, 1.2051, 1.4464, 1.2051, 1.4464, 1.2051
1, 32, 0.9772, 32.2451, 82.1186, 102.2868, 774.6612, 96.7354, 246.3559, 53.4266, 85.6309, 60.7004, 44.0723,6553.4508, 6552.5703, 6568.214, 6567.3315, 6588.88, 6587.9948, 6721.9797, 6721.0766, 6736.3716, 6735.4665,1.724, 1.1743, 1.724, 1.1743, 1.724, 1.1743, 1.724, 1.1743, 1.724, 1.1743
1, 33, 0.8417, 14.2911, 100.6531, 11.4762, 782.573, 42.8734, 301.9592, 12.4528, 123.4185, 25.1826, 109.8278,6555.019, 6552.6831, 6569.7857, 6567.4445, 6590.4567, 6588.1081, 6723.5883, 6721.1922, 6737.9836, 6735.5824,1.4163, 1.3299, 1.4163, 1.3299, 1.4163, 1.3299, 1.4163, 1.3299, 1.4163, 1.3299
1, 34, 0.7427, 73.9346, 35.4425, 322.2438, 463.178, 221.8039, 106.3274, 124.1272, 34.4228, 88.9329, 24.0769,6553.0325, 6552.5338, 6567.7948, 6567.2949, 6588.4595, 6587.9581, 6721.5507, 6721.0391, 6735.9416, 6735.429,1.4605, 1.1436, 1.4605, 1.1436, 1.4605, 1.1436, 1.4605, 1.1436, 1.4605, 1.1436
2, 0, 1.7053, 78.2332, 37.2899, 0.0, 684.2841, 234.6996, 111.8698, 83.3291, 61.6142, 100.8718, 0.0,6552.7574, 6552.8002, 6567.519, 6567.5619, 6588.1829, 6588.2259, 6721.2685, 6721.3123, 6735.6588, 6735.7028,2.0608, 1.7304, 2.0608, 1.7304, 2.0608, 1.7304, 2.0608, 1.7304, 2.0608, 1.7304
2, 1, 1.2534, 23.7738, 96.8946, 0.0, 634.8417, 71.3213, 290.6837, 12.0064, 140.2977, 0.0, 113.4252,6554.833, 6552.627, 6569.5993, 6567.3883, 6590.2697, 6588.0518, 6723.3975, 6721.1347, 6737.7924, 6735.5248,3.0417, 1.7906, 3.0417, 1.7906, 3.0417, 1.7906, 3.0417, 1.7906, 3.0417, 1.7906
2, 2, 0.7776, 22.8575, 91.5374, 0.0, 635.9016, 68.5726, 274.6121, 29.6395, 127.7066, 2.7623, 121.4358,6554.0223, 6552.6028, 6568.7868, 6567.364, 6589.4546, 6588.0274, 6722.5659, 6721.1099, 6736.959, 6735.4999,3.2138, 1.7259, 3.2138, 1.7259, 3.2138, 1.7259, 3.2138, 1.7259, 3.2138, 1.7259
2, 3, 1.2609, 20.4715, 91.3817, 0.0, 620.3989, 61.4145, 274.1452, 14.6791, 137.889, 32.8281, 76.19,6553.791, 6552.6444, 6568.5549, 6567.4058, 6589.222, 6588.0693, 6722.3286, 6721.1526, 6736.7212, 6735.5427,3.1452, 1.7365, 3.1452, 1.7365, 3.1452, 1.7365, 3.1452, 1.7365, 3.1452, 1.7365
2, 4, 1.2609, 26.5202, 78.3012, 0.0, 583.1215, 79.5607, 234.9035, 0.0, 159.4135, 19.1469, 86.8846,6553.9269, 6552.7265, 6568.6912, 6567.488, 6589.3587, 6588.1518, 6722.4681, 6721.2368, 6736.861, 6735.627,2.685, 1.6864, 2.685, 1.6864, 2.685, 1.6864, 2.685, 1.6864, 2.685, 1.6864
2, 5, 0.6336, 14.8994, 98.3414, 11.6191, 538.3374, 44.6981, 295.0241, 4.8033, 116.2089, 10.4764, 93.0493,6557.4014, 6552.8106, 6572.1735, 6567.5723, 6592.852, 6588.2364, 6726.0319, 6721.323, 6740.4324, 6735.7135,1.0471, 1.7457, 1.0471, 1.7457, 1.0471, 1.7457, 1.0471, 1.7457, 1.0471, 1.7457
2, 6, 1.4565, 18.9845, 78.0857, 0.0, 531.431, 56.9534, 234.257, 17.2391, 110.7202, 14.6358, 76.1738,6554.274, 6552.9524, 6569.039, 6567.7144, 6589.7076, 6588.3789, 6722.824, 6721.4684, 6737.2177, 6735.8592,2.9404, 1.7282, 2.9404, 1.7282, 2.9404, 1.7282, 2.9404, 1.7282, 2.9404, 1.7282
2, 7, 1.4862, 33.7869, 60.6389, 0.0, 530.5431, 101.3608, 181.9167, 20.345, 102.7078, 39.968, 47.8658,6553.6831, 6553.0262, 6568.4468, 6567.7884, 6589.1136, 6588.4531, 6722.218, 6721.5441, 6736.6104, 6735.9351,2.5687, 1.6117, 2.5687, 1.6117, 2.5687, 1.6117, 2.5687, 1.6117, 2.5687, 1.6117
2, 8, 1.0077, 21.7837, 72.9227, 27.2809, 511.9475, 65.351, 218.7682, 34.9182, 87.3194, 14.7134, 95.2409,6554.6575, 6552.7796, 6569.4234, 6567.5412, 6590.0932, 6588.2051, 6723.2174, 6721.2912, 6737.6119, 6735.6816,2.8183, 1.6455, 2.8183, 1.6455, 2.8183, 1.6455, 2.8183, 1.6455, 2.8183, 1.6455
2, 9, 1.1979, 39.6094, 49.0283, 26.6001, 533.893, 118.8281, 147.085, 60.7032, 51.9607, 39.7037, 49.9046,6553.1834, 6552.8405, 6567.946, 6567.6023, 6588.6112, 6588.2664, 6721.7054, 6721.3537, 6736.0967, 6735.7442,2.4732, 1.4801, 2.4732, 1.4801, 2.4732, 1.4801, 2.4732, 1.4801, 2.4732, 1.4801
2, 10, 0.9808, 30.9735, 91.2516, 111.443, 551.6929, 92.9205, 273.7547, 2.2023, 140.6772, 22.6031, 89.589,6551.0955, 6553.2467, 6565.8533, 6568.0094, 6586.5119, 6588.6748, 6719.5638, 6721.7704, 6733.9505, 6736.1618,0.9879, 1.4051, 0.9879, 1.4051, 0.9879, 1.4051, 0.9879, 1.4051, 0.9879, 1.4051
2, 11, 1.2081, 82.2899, 21.6969, 445.695, 156.7097, 246.8698, 65.0908, 115.7417, 0.0, 79.0898, 0.0,6552.92, 6553.7942, 6567.6819, 6568.5581, 6588.3463, 6589.2252, 6721.4352, 6722.3319, 6735.8259, 6736.7245,1.7462, 0.936, 1.7462, 0.936, 1.7462, 0.936, 1.7462, 0.936, 1.7462, 0.936
2, 12, 1.2248, 18.4152, 70.5045, 0.0, 601.8286, 55.2455, 211.5134, 14.6289, 95.579, 11.0554, 79.5833,6554.178, 6552.9787, 6568.9428, 6567.7409, 6589.6111, 6588.4054, 6722.7256, 6721.4955, 6737.119, 6735.8863,2.6509, 1.55, 2.6509, 1.55, 2.6509, 1.55, 2.6509, 1.55, 2.6509, 1.55
2, 13, 0.9014, 11.12, 86.4013, 0.0, 605.7356, 33.36, 259.204, 30.9708, 86.411, 17.499, 75.8325,6554.2718, 6552.9404, 6569.0368, 6567.7024, 6589.7054, 6588.3668, 6722.8217, 6721.4562, 6737.2154, 6735.8469,2.0236, 1.4922, 2.0236, 1.4922, 2.0236, 1.4922, 2.0236, 1.4922, 2.0236, 1.4922
2, 14, 0.9118, 66.5084, 28.4352, 406.0655, 279.6511, 199.5253, 85.3056, 79.6427, 64.0688, 77.2494, 10.9665,6552.7225, 6553.7736, 6567.484, 6568.5375, 6588.1477, 6589.2046, 6721.2326, 6722.3108, 6735.6229, 6736.7034,1.703, 0.936, 1.703, 0.936, 1.703, 0.936, 1.703, 0.936, 1.703, 0.936
2, 15, 1.2464, 8.6974, 79.9684, 0.0, 644.1525, 26.0923, 239.9051, 33.2719, 74.1031, 28.3829, 59.6137,6553.681, 6552.9333, 6568.4447, 6567.6953, 6589.1115, 6588.3597, 6722.2158, 6721.4488, 6736.6082, 6735.8396,2.7145, 1.4467, 2.7145, 1.4467, 2.7145, 1.4467, 2.7145, 1.4467, 2.7145, 1.4467
2, 16, 1.2314, 71.6514, 21.454, 461.0493, 263.1978, 214.9542, 64.3619, 74.7707, 52.6809, 52.1057, 18.6308,6552.5337, 6553.7208, 6567.2948, 6568.4846, 6587.9579, 6589.1515, 6721.039, 6722.2566, 6735.4288, 6736.6491,1.5417, 0.936, 1.5417, 0.936, 1.5417, 0.936, 1.5417, 0.936, 1.5417, 0.936
2, 17, 1.1656, 72.3286, 28.6919, 538.4142, 180.12, 216.9858, 86.0758, 100.3792, 41.2271, 59.9838, 42.8389,6553.3681, 6551.3961, 6568.1311, 6566.1546, 6588.7968, 6586.8142, 6721.8948, 6719.8722, 6736.2865, 6734.2595,1.4357, 0.936, 1.4357, 0.936, 1.4357, 0.936, 1.4357, 0.936, 1.4357, 0.936
2, 18, 1.1206, 7.6633, 73.9128, 0.0, 603.9777, 22.99, 221.7383, 17.4835, 83.12, 17.9275, 58.7129,6554.2564, 6552.752, 6569.0214, 6567.5136, 6589.69, 6588.1774, 6722.806, 6721.2629, 6737.1997, 6735.6533,1.778, 1.5385, 1.778, 1.5385, 1.778, 1.5385, 1.778, 1.5385, 1.778, 1.5385
2, 19, 1.017, 9.0396, 78.3736, 0.0, 612.0807, 27.1188, 235.1209, 15.9855, 88.7582, 8.3021, 82.7396,6555.1848, 6552.6861, 6569.9518, 6567.4476, 6590.6233, 6588.1112, 6723.7582, 6721.1953, 6738.1539, 6735.5855,1.7061, 1.5609, 1.7061, 1.5609, 1.7061, 1.5609, 1.7061, 1.5609, 1.7061, 1.5609
2, 20, 1.1691, 18.5454, 68.1838, 0.0, 629.1084, 55.6362, 204.5513, 29.018, 87.7263, 5.4821, 85.949,6554.0282, 6552.6722, 6568.7926, 6567.4336, 6589.4605, 6588.0972, 6722.5719, 6721.181, 6736.965, 6735.5712,2.2356, 1.5384, 2.2356, 1.5384, 2.2356, 1.5384, 2.2356, 1.5384, 2.2356, 1.5384
2, 21, 0.9176, 4.6298, 88.1648, 0.0, 665.1925, 13.8894, 264.4945, 26.2701, 98.9806, 0.2014, 90.2851,6554.7456, 6552.7199, 6569.5116, 6567.4814, 6590.1817, 6588.1452, 6723.3077, 6721.23, 6737.7024, 6735.6203,2.3587, 1.5188, 2.3587, 1.5188, 2.3587, 1.5188, 2.3587, 1.5188, 2.3587, 1.5188
2, 22, 1.3911, 14.0151, 98.1142, 25.2673, 713.3764, 42.0453, 294.3426, 0.0, 133.2882, 0.0, 91.3839,6555.2839, 6552.6689, 6570.0512, 6567.4303, 6590.723, 6588.0938, 6723.8599, 6721.1776, 6738.2558, 6735.5678,0.936, 1.4134, 0.936, 1.4134, 0.936, 1.4134, 0.936, 1.4134, 0.936, 1.4134
2, 23, 1.2069, 0.0, 98.1478, 0.0, 721.289, 0.0, 294.4434, 8.953, 114.7327, 15.2158, 79.3593,6553.5079, 6552.6845, 6568.2711, 6567.4459, 6588.9374, 6588.1095, 6722.0382, 6721.1936, 6736.4302, 6735.5838,4.2651, 1.405, 4.2651, 1.405, 4.2651, 1.405, 4.2651, 1.405, 4.2651, 1.405
2, 24, 0.8895, 96.6271, 0.0, 570.4415, 101.9567, 289.8814, 0.0, 89.6548, 42.8954, 0.0, 100.5059,6552.7411, 6552.4949, 6567.5026, 6567.2559, 6588.1664, 6587.9189, 6721.2517, 6720.9992, 6735.642, 6735.3889,1.4899, 1.1839, 1.4899, 1.1839, 1.4899, 1.1839, 1.4899, 1.1839, 1.4899, 1.1839
2, 25, 0.8255, 80.6033, 37.8303, 604.9138, 253.6914, 241.8099, 113.4909, 115.8847, 60.2953, 103.2142, 19.531,6552.2877, 6553.8888, 6567.0482, 6568.6529, 6587.7106, 6589.3203, 6720.7867, 6722.4289, 6735.176, 6736.8217,1.1974, 1.1729, 1.1974, 1.1729, 1.1974, 1.1729, 1.1974, 1.1729, 1.1974, 1.1729
2, 26, 0.5642, 79.7064, 43.3051, 550.842, 318.7365, 239.1193, 129.9153, 137.0621, 22.6047, 111.9106, 19.6392,6553.1693, 6551.5686, 6567.9319, 6566.3275, 6588.597, 6586.9876, 6721.691, 6720.0491, 6736.0822, 6734.4368,1.253, 1.0567, 1.253, 1.0567, 1.253, 1.0567, 1.253, 1.0567, 1.253, 1.0567
2, 27, 1.2283, 70.7423, 46.87, 514.8555, 403.3446, 212.227, 140.6101, 148.6762, 0.0, 105.4348, 23.3745,6552.9797, 6551.9073, 6567.7418, 6566.667, 6588.4063, 6587.3282, 6721.4965, 6720.3965, 6735.8873, 6734.785,1.3026, 1.0856, 1.3026, 1.0856, 1.3026, 1.0856, 1.3026, 1.0856, 1.3026, 1.0856
2, 28, 1.048, 71.9016, 45.3459, 506.7702, 382.6077, 215.7049, 136.0377, 141.0415, 17.5028, 111.7335, 4.6296,6552.9017, 6552.2226, 6567.6636, 6566.983, 6588.3279, 6587.6451, 6721.4164, 6720.7199, 6735.8071, 6735.1091,1.4345, 1.0309, 1.4345, 1.0309, 1.4345, 1.0309, 1.4345, 1.0309, 1.4345, 1.0309
2, 29, 0.918, 73.9864, 49.9153, 529.078, 396.7048, 221.9592, 149.7458, 145.6496, 29.3884, 102.9296, 11.8838,6553.149, 6551.9439, 6567.9114, 6566.7036, 6588.5765, 6587.3649, 6721.6701, 6720.434, 6736.0613, 6734.8225,1.1851, 1.1792, 1.1851, 1.1792, 1.1851, 1.1792, 1.1851, 1.1792, 1.1851, 1.1792
2, 30, 1.5143, 108.7357, 0.0, 0.0, 784.1124, 326.2071, 0.0, 9.1449, 135.8697, 91.2557, 14.7661,6552.7931, 6552.6417, 6567.5548, 6567.4031, 6588.2188, 6588.0665, 6721.3051, 6721.1498, 6735.6955, 6735.5399,1.4785, 1.3897, 1.4785, 1.3897, 1.4785, 1.3897, 1.4785, 1.3897, 1.4785, 1.3897
2, 31, 1.0906, 16.4285, 95.4208, 0.0, 784.8038, 49.2854, 286.2623, 62.4935, 82.8559, 67.8712, 28.1156,6553.038, 6552.5432, 6567.8002, 6567.3043, 6588.4649, 6587.9675, 6721.5563, 6721.0487, 6735.9472, 6735.4386,1.5971, 1.317, 1.5971, 1.317, 1.5971, 1.317, 1.5971, 1.317, 1.5971, 1.317
2, 32, 0.9801, 25.9949, 92.2472, 21.2104, 785.6755, 77.9847, 276.7417, 57.4018, 129.0975, 40.3738, 88.776,6553.9567, 6552.6321, 6568.721, 6567.3935, 6589.3886, 6588.0569, 6722.4986, 6721.14, 6736.8916, 6735.53,0.936, 1.3137, 0.936, 1.3137, 0.936, 1.3137, 0.936, 1.3137, 0.936, 1.3137
2, 33, 1.2064, 101.7797, 8.5612, 796.0818, 16.966, 305.3392, 25.6837, 139.5241, 16.3378, 46.9306, 41.6485,6552.8085, 6553.5361, 6567.5702, 6568.2994, 6588.2342, 6588.9657, 6721.3208, 6722.0672, 6735.7113, 6736.4592,1.2639, 2.2438, 1.2639, 2.2438, 1.2639, 2.2438, 1.2639, 2.2438, 1.2639, 2.2438
2, 34, 0.9162, 43.998, 64.947, 231.2712, 546.3087, 131.994, 194.841, 0.0, 173.7952, 22.4991, 79.562,6552.9074, 6552.7019, 6567.6693, 6567.4634, 6588.3336, 6588.1271, 6721.4223, 6721.2115, 6735.8129, 6735.6018,1.5412, 1.1534, 1.5412, 1.1534, 1.5412, 1.1534, 1.5412, 1.1534, 1.5412, 1.1534
3, 0, 1.1165, 14.541, 99.9257, 0.0, 641.1199, 43.6231, 299.7772, 24.8446, 92.621, 0.0, 118.3227,6554.5956, 6552.8877, 6569.3614, 6567.6496, 6590.031, 6588.3139, 6723.154, 6721.4021, 6737.5483, 6735.7927,3.6156, 1.7836, 3.6156, 1.7836, 3.6156, 1.7836, 3.6156, 1.7836, 3.6156, 1.7836
3, 1, 0.9959, 110.6889, 0.0, 0.0, 663.8404, 332.0668, 0.0, 86.0687, 50.1043, 0.0, 131.0,6552.827, 6552.8948, 6567.5888, 6567.6567, 6588.2529, 6588.321, 6721.3399, 6721.4094, 6735.7304, 6735.8,2.0244, 1.6327, 2.0244, 1.6327, 2.0244, 1.6327, 2.0244, 1.6327, 2.0244, 1.6327
3, 2, 1.0653, 23.363, 85.9625, 0.0, 628.3201, 70.0891, 257.8876, 15.7674, 123.4089, 0.0, 123.7301,6553.7701, 6553.0282, 6568.534, 6567.7904, 6589.2011, 6588.4551, 6722.3072, 6721.5462, 6736.6998, 6735.9372,2.9448, 1.657, 2.9448, 1.657, 2.9448, 1.657, 2.9448, 1.657, 2.9448, 1.657
3, 3, 1.1298, 18.3044, 109.8604, 2.4112, 600.1409, 54.9132, 329.5813, 3.2636, 142.8483, 31.2384, 101.7017,6557.2076, 6552.8788, 6571.9793, 6567.6407, 6592.6571, 6588.3049, 6725.8331, 6721.393, 6740.2332, 6735.7836,1.0742, 1.7102, 1.0742, 1.7102, 1.0742, 1.7102, 1.0742, 1.7102, 1.0742, 1.7102
3, 4, 1.149, 24.8485, 77.7471, 6.3993, 564.8751, 74.5456, 233.2412, 19.0689, 136.4757, 7.2528, 88.4651,6554.245, 6552.834, 6569.01, 6567.5958, 6589.6785, 6588.2598, 6722.7943, 6721.347, 6737.1879, 6735.7375,2.8525, 1.7238, 2.8525, 1.7238, 2.8525, 1.7238, 2.8525, 1.7238, 2.8525, 1.7238
3, 5, 1.1178, 70.9983, 37.3741, 596.8419, 0.0, 212.9948, 112.1223, 111.426, 28.4742, 106.399, 0.0,6553.0517, 6553.8108, 6567.814, 6568.5748, 6588.4787, 6589.2419, 6721.5703, 6722.3489, 6735.9613, 6736.7416,1.567, 2.5389, 1.567, 2.5389, 1.567, 2.5389, 1.567, 2.5389, 1.567, 2.5389
3, 6, 1.1669, 90.0943, 14.6532, 301.5733, 242.0709, 270.2828, 43.9596, 117.9316, 0.0, 62.9636, 32.8232,6552.9332, 6553.3938, 6567.6952, 6568.1568, 6588.3596, 6588.8227, 6721.4487, 6721.9212, 6735.8395, 6736.313,1.9733, 1.2086, 1.9733, 1.2086, 1.9733, 1.2086, 1.9733, 1.2086, 1.9733, 1.2086
3, 7, 1.0303, 26.4124, 64.6491, 9.4759, 501.985, 79.2371, 193.9472, 5.7052, 121.3014, 8.8937, 67.0572,6553.6064, 6553.064, 6568.3699, 6567.8263, 6589.0365, 6588.4911, 6722.1393, 6721.5829, 6736.5315, 6735.9739,2.9371, 1.6689, 2.9371, 1.6689, 2.9371, 1.6689, 2.9371, 1.6689, 2.9371, 1.6689
3, 8, 0.8227, 16.7295, 93.6779, 8.8867, 521.0743, 50.1884, 281.0338, 12.5965, 132.3021, 1.777, 101.4502,6557.1157, 6553.1396, 6571.8871, 6567.902, 6592.5647, 6588.5671, 6725.7388, 6721.6605, 6740.1387, 6736.0516,1.0719, 1.6626, 1.0719, 1.6626, 1.0719, 1.6626, 1.0719, 1.6626, 1.0719, 1.6626
3, 9, 0.9623, 23.1822, 71.3584, 13.7197, 531.4561, 69.5465, 214.0753, 16.8405, 116.3319, 31.3279, 50.4522,6554.6995, 6552.9804, 6569.4655, 6567.7425, 6590.1355, 6588.4071, 6723.2605, 6721.4972, 6737.6551, 6735.888,2.8691, 1.5149, 2.8691, 1.5149, 2.8691, 1.5149, 2.8691, 1.5149, 2.8691, 1.5149
3, 10, 1.0707, 79.2931, 6.7901, 0.0, 556.9948, 237.8792, 20.3704, 108.4078, 0.0, 53.9552, 21.4594,6552.9623, 6552.9906, 6567.7244, 6567.7528, 6588.3889, 6588.4174, 6721.4786, 6721.5077, 6735.8694, 6735.8985,1.8268, 1.582, 1.8268, 1.582, 1.8268, 1.582, 1.8268, 1.582, 1.8268, 1.582
3, 11, 0.8054, 41.3274, 47.129, 0.0, 549.8098, 123.9822, 141.387, 54.3717, 48.0335, 82.2246, 0.0,6553.0716, 6552.9989, 6567.8339, 6567.761, 6588.4987, 6588.4256, 6721.5907, 6721.5161, 6735.9817, 6735.907,2.1216, 1.5267, 2.1216, 1.5267, 2.1216, 1.5267, 2.1216, 1.5267, 2.1216, 1.5267
3, 12, 1.0619, 71.7424, 21.0212, 420.6238, 196.5605, 215.2272, 63.0635, 64.561, 61.3314, 85.5818, 0.0,6552.8779, 6553.5092, 6567.6397, 6568.2725, 6588.304, 6588.9387, 6721.392, 6722.0396, 6735.7826, 6736.4316,1.7157, 0.936, 1.7157, 0.936, 1.7157, 0.936, 1.7157, 0.936, 1.7157, 0.936
3, 13, 0.9874, 19.256, 92.8592, 131.2182, 591.1057, 57.7681, 278.5777, 37.1471, 113.4927, 21.0738, 81.5061,6551.0338, 6553.3144, 6565.7915, 6568.0773, 6586.4499, 6588.7429, 6719.5005, 6721.8398, 6733.887, 6736.2314,0.936, 1.3366, 0.936, 1.3366, 0.936, 1.3366, 0.936, 1.3366, 0.936, 1.3366
3, 14, 1.1653, 72.9864, 21.0034, 401.1785, 296.6669, 218.9591, 63.0101, 62.5081, 76.9173, 54.2094, 37.7002,6552.5024, 6553.6569, 6567.2635, 6568.4205, 6587.9265, 6589.0872, 6721.0069, 6722.191, 6735.3967, 6736.5834,1.5508, 0.936, 1.5508, 0.936, 1.5508, 0.936, 1.5508, 0.936, 1.5508, 0.936
3, 15, 1.4201, 65.7256, 28.7734, 446.9985, 264.4888, 197.1769, 86.3203, 85.3461, 36.3993, 56.1291, 34.6485,6552.5007, 6553.8344, 6567.2617, 6568.5984, 6587.9248, 6589.2657, 6721.0052, 6722.3731, 6735.3949, 6736.7658,1.5279, 0.936, 1.5279, 0.936, 1.5279, 0.936, 1.5279, 0.936, 1.5279, 0.936
3, 16, 0.9402, 77.2808, 16.3307, 457.7205, 232.6504, 231.8424, 48.992, 98.7718, 30.1046, 64.2089, 21.7141,6552.702, 6554.0144, 6567.4635, 6568.7788, 6588.1271, 6589.4466, 6721.2116, 6722.5578, 6735.6018, 6736.9509,1.5714, 0.936, 1.5714, 0.936, 1.5714, 0.936, 1.5714, 0.936, 1.5714, 0.936
3, 17, 1.2587, 6.1549, 82.7796, 0.0, 581.4782, 18.4646, 248.3388, 0.0, 99.954, 12.615, 80.5872,6556.6699, 6552.9227, 6571.4403, 6567.6847, 6592.1165, 6588.3491, 6725.2815, 6721.4381, 6739.6805, 6735.8288,2.088, 1.5813, 2.088, 1.5813, 2.088, 1.5813, 2.088, 1.5813, 2.088, 1.5813
3, 18, 0.7144, 6.4024, 87.3723, 0.0, 612.5904, 19.2073, 262.117, 17.9467, 99.7484, 0.9042, 78.3967,6557.5497, 6552.897, 6572.3221, 6567.659, 6593.001, 6588.3233, 6726.184, 6721.4117, 6740.5848, 6735.8023,0.936, 1.5257, 0.936, 1.5257, 0.936, 1.5257, 0.936, 1.5257, 0.936, 1.5257
3, 19, 1.3499, 37.2195, 43.2887, 0.0, 622.1915, 111.6586, 129.866, 42.6177, 61.8186, 36.502, 57.4242,6553.2798, 6552.8252, 6568.0425, 6567.587, 6588.708, 6588.251, 6721.8043, 6721.338, 6736.1957, 6735.7285,1.8588, 1.5325, 1.8588, 1.5325, 1.8588, 1.5325, 1.8588, 1.5325, 1.8588, 1.5325
3, 20, 0.5912, 39.5829, 73.9038, 198.4105, 595.9494, 118.7488, 221.7113, 48.7043, 97.1385, 53.7504, 63.5125,6554.2053, 6552.2585, 6568.9702, 6567.019, 6589.6386, 6587.6813, 6722.7536, 6720.7568, 6737.1471, 6735.146,1.1714, 1.394, 1.1714, 1.394, 1.1714, 1.394, 1.1714, 1.394, 1.1714, 1.394
3, 21, 1.1503, 23.037, 79.9746, 0.0, 717.379, 69.1109, 239.9237, 69.0732, 58.812, 33.7082, 69.3876,6553.507, 6552.5851, 6568.2703, 6567.3463, 6588.9365, 6588.0096, 6722.0373, 6721.0917, 6736.4293, 6735.4817,1.6529, 1.5513, 1.6529, 1.5513, 1.6529, 1.5513, 1.6529, 1.5513, 1.6529, 1.5513
3, 22, 1.2982, 0.0, 101.7918, 0.0, 717.7678, 0.0, 305.3753, 18.2229, 125.0183, 0.0, 79.2654,6558.1397, 6552.6715, 6572.9135, 6567.4329, 6593.5943, 6588.0965, 6726.7892, 6721.1804, 6741.1914, 6735.5705,0.936, 1.5481, 0.936, 1.5481, 0.936, 1.5481, 0.936, 1.5481, 0.936, 1.5481
3, 23, 0.8033, 96.8745, 6.7614, 656.3963, 93.5347, 290.6234, 20.2841, 136.6258, 9.8959, 97.7927, 4.1603,6552.738, 6551.3008, 6567.4996, 6566.0591, 6588.1633, 6586.7184, 6721.2485, 6719.7744, 6735.6388, 6734.1615,1.4583, 0.936, 1.4583, 0.936, 1.4583, 0.936, 1.4583, 0.936, 1.4583, 0.936
